11108,晒缯涌站	2211,大东门(中山三路)站2 
10688,鹤泰路中站	2747,丰乐路站 
10647,瑶池西街口站	2747,丰乐路站 
10611,望顶村站	2747,丰乐路站 
10430,富力金港城站	2747,丰乐路站 
10215,罗岗村委站	2747,丰乐路站 
9452,师大暨大站1	2747,丰乐路站 
9243,东乡水闸站	2747,丰乐路站 
9164,海中八路站	2747,丰乐路站 
6959,海布站	2747,丰乐路站 
6949,明华市场站	2747,丰乐路站 
6598,井岗大道南街口站	2747,丰乐路站 
6587,井岗大道北街站	2747,丰乐路站 
3832,培红小学站	2747,丰乐路站 
3823,潘屋站	2747,丰乐路站 
3788,牛牯潭站	2747,丰乐路站 
6385,同和总站	2747,丰乐路站 
6600,雄丰路口站	2747,丰乐路站 
10756,南岭村委站	2747,丰乐路站 
10753,南岭工业区四横路站	2747,丰乐路站 
10752,南岭工业区南路站	2747,丰乐路站 
10750,南岭工业区八横路站	2747,丰乐路站 
10746,长湴街站	2747,丰乐路站 
10743,地糖街尾站	2747,丰乐路站 
10742,武警广州指挥学院正门站	2747,丰乐路站 
10737,嘉乐苑站	2747,丰乐路站 
10736,嘉乐苑站	2747,丰乐路站 
10723,金水里村口站	2747,丰乐路站 
10716,下佰坑村口站	2747,丰乐路站 
10714,建设新街站	2747,丰乐路站 
10713,凤凰下街站	2747,丰乐路站 
10710,庄埔路中站	2747,丰乐路站 
10685,地铁江夏站总站	2747,丰乐路站 
10625,奇才新村站	2747,丰乐路站 
10621,旗新村站	2747,丰乐路站 
10599,水利局站	2747,丰乐路站 
8779,锦兴染厂站	2747,丰乐路站 
10436,水口营站	2747,丰乐路站 
8161,顺河村站	2747,丰乐路站 
8130,镇标站	2747,丰乐路站 
8121,西樵村站	2747,丰乐路站 
8096,欣荣路口站	2747,丰乐路站 
6757,白土村站	2747,丰乐路站 
10574,郭塘加油站	2747,丰乐路站 
10457,新桥头站	2747,丰乐路站 
8871,天益工业区站	2747,丰乐路站 
8864,裕丰钢铁厂站	2747,丰乐路站 
8792,界涌桥站	2747,丰乐路站 
8646,阳光城市广场站	2747,丰乐路站 
8628,龙古村站	2747,丰乐路站 
8624,大岗中船基地站	2747,丰乐路站 
8619,增沙村站	2747,丰乐路站 
9155,凤西二路站	2747,丰乐路站 
10431,保良村站	2747,丰乐路站 
8867,良角站	2747,丰乐路站 
10344,盘古中路站	2747,丰乐路站 
8780,励业染厂站	2747,丰乐路站 
8634,大岗医院站	2747,丰乐路站 
8614,大岗镇政府站	2747,丰乐路站 
8589,莲花山庄站	2747,丰乐路站 
8584,蒲岗路口站	2747,丰乐路站 
8574,大岭村龙漖路口站	2747,丰乐路站 
10124,福龙路站	2747,丰乐路站 
10661,南洲北路(好又多)站	2747,丰乐路站 
7541,槎溪大道站	2747,丰乐路站 
3734,南湾站	2747,丰乐路站 
3733,南湾站	2747,丰乐路站 
3727,南田坊站	2747,丰乐路站 
10690,黄鹤路口站	2747,丰乐路站 
10645,东二路(国际会议中心)	2747,丰乐路站 
10434,吉星村站	2747,丰乐路站 
10423,新华中学站	2747,丰乐路站 
10421,宝田加油站	2747,丰乐路站 
10416,花城站	2747,丰乐路站 
10415,席草塘站	2747,丰乐路站 
10383,万科兰侨圣菲花园站	2747,丰乐路站 
9244,东乡村站	2747,丰乐路站 
9241,水厂路口站	2747,丰乐路站 
10379,新庄村站	2747,丰乐路站 
10377,旗岭市场站	2747,丰乐路站 
10375,华严寺站	2747,丰乐路站 
10345,龙泉路口站	2747,丰乐路站 
8552,岗尾站	2747,丰乐路站 
7396,莘田工业区站	2747,丰乐路站 
7308,清布墟站	2747,丰乐路站 
7256,同康路总站	2747,丰乐路站 
6749,长沙浦村站	2747,丰乐路站 
3715,南社站	2747,丰乐路站 
10774,永平八一路站	2747,丰乐路站 
9166,海中村委站	2747,丰乐路站 
10773,永平八一路北站	2747,丰乐路站 
10772,广东警官学院站	2747,丰乐路站 
8862,博盈站	2747,丰乐路站 
8839,南涌村委会站	2747,丰乐路站 
11215,东泰工业区站	2747,丰乐路站 
7097,仲恺农业工程学院北门站	2747,丰乐路站 
7095,广东机电技术学院	2747,丰乐路站 
7080,时代糖果	2747,丰乐路站 
7056,蚌湖路口站	2747,丰乐路站 
7038,兴龙一新村站	2747,丰乐路站 
11213,凌边六队站	2747,丰乐路站 
6902,田心大路口站	2747,丰乐路站 
11211,木棉脚站	2747,丰乐路站 
11207,榄塘村委站	2747,丰乐路站 
11204,何贤医院(环城东路站)站	2747,丰乐路站 
4115,三角亭站	2747,丰乐路站 
11122,沙涌村(市莲路)站	2747,丰乐路站 
10912,福冠路口站	2747,丰乐路站 
10693,鹤泰路西站	2747,丰乐路站 
10605,山下安置区站	2747,丰乐路站 
10522,安置北区站	2747,丰乐路站 
10443,北兴供电所站	2747,丰乐路站 
10372,南昌里站	2747,丰乐路站 
10310,将军潭站	2747,丰乐路站 
10308,花都永久墓园站	2747,丰乐路站 
10893,环城西路站	2747,丰乐路站 
10460,白石站	2747,丰乐路站 
10412,梯面汽车总站	2747,丰乐路站 
10048,长平村站	2747,丰乐路站 
11352,南派村站	2747,丰乐路站 
9257,南浦综合市场站	2747,丰乐路站 
11351,南派花场站	2747,丰乐路站 
11350,西窖村站	2747,丰乐路站 
11347,江鸥村站	2747,丰乐路站 
8863,太石市场站	2747,丰乐路站 
11111,东导桥站	2747,丰乐路站 
11057,鱼窝头车站站	2747,丰乐路站 
8340,九一村站	2747,丰乐路站 
11020,宜安村站	2747,丰乐路站 
7805,中二横路西站	2747,丰乐路站 
10438,北兴站	2747,丰乐路站 
10409,席草塘站	2747,丰乐路站 
10404,莲塘市场站	2747,丰乐路站 
10339,太子广场站	2747,丰乐路站 
9519,南沙牌坊站	2747,丰乐路站 
5763,金宇花园总站	2747,丰乐路站 
8587,茭塘西站	2747,丰乐路站 
8585,利联仓行站	2747,丰乐路站 
8575,莲花山庄站	2747,丰乐路站 
8572,灵兴工业园站	2747,丰乐路站 
8551,横沥中街口站	2747,丰乐路站 
8403,大心田村站	2747,丰乐路站 
9944,东平(横岗)总站	2747,丰乐路站 
7804,中二横路西站	2747,丰乐路站 
7723,南浦村站	2747,丰乐路站 
7553,潭村综合市场站	2747,丰乐路站 
7362,石塘水泥厂站	2747,丰乐路站 
7354,国光厂站	2747,丰乐路站 
6595,井岗大道北街站	2747,丰乐路站 
4082,瑞海市场站	2747,丰乐路站 
4080,瑞海路口站	2747,丰乐路站 
11200,民政局婚姻登记处站	2747,丰乐路站 
11196,恒升工业园站	2747,丰乐路站 
11195,区公汽东门站	2747,丰乐路站 
11194,石基四中站	2747,丰乐路站 
11193,捷达莱堡厂站	2747,丰乐路站 
11192,海涌路站	2747,丰乐路站 
11190,富庭花园站	2747,丰乐路站 
11188,沙涌村(富怡路)站	2747,丰乐路站 
9158,龙溪大道西站	2747,丰乐路站 
11187,茶东东村站	2747,丰乐路站 
11182,新洲村委站	2747,丰乐路站 
8191,凤尾村委站	2747,丰乐路站 
11345,贵斗村站	2747,丰乐路站 
11344,沙南村站	2747,丰乐路站 
11338,美特厂站	2747,丰乐路站 
11336,柏堂牌坊站	2747,丰乐路站 
11332,市桥街计生办站	2747,丰乐路站 
11331,东兴路口站	2747,丰乐路站 
11330,茶东村站	2747,丰乐路站 
10883,规划局站	2747,丰乐路站 
10871,福龙工业区站	2747,丰乐路站 
10695,鹤泰路东站	2747,丰乐路站 
10686,江夏东一路站	2747,丰乐路站 
10313,赤坭墟站	2747,丰乐路站 
9746,北站路站	2747,丰乐路站 
6952,纳海皮具园站	2747,丰乐路站 
6946,杨屋路口站	2747,丰乐路站 
9444,岗顶站1	2747,丰乐路站 
10462,国泰站	2747,丰乐路站 
10440,杨二村站	2747,丰乐路站 
10432,华侨农场站	2747,丰乐路站 
10428,花东汽车站	2747,丰乐路站 
10413,大沙坪站	2747,丰乐路站 
10408,花城站	2747,丰乐路站 
10407,石灰场站	2747,丰乐路站 
10382,芙蓉花园站	2747,丰乐路站 
10373,花卉市场站	2747,丰乐路站 
9154,海中北路中站	2747,丰乐路站 
8730,玉兰路站	2747,丰乐路站 
10291,剑岭站	2747,丰乐路站 
8127,安顺村站	2747,丰乐路站 
7809,长平村口站	2747,丰乐路站 
7271,东华庄站	2747,丰乐路站 
10442,杨二村站	2747,丰乐路站 
10439,北兴供电所站	2747,丰乐路站 
10433,花侨市场站	2747,丰乐路站 
10376,旗岭站	2747,丰乐路站 
10374,交通驾培中心站	2747,丰乐路站 
10367,人才市场站	2747,丰乐路站 
10321,飞达厂站	2747,丰乐路站 
10211,东湖洲花园站A	2747,丰乐路站 
7364,东镜市场站	2747,丰乐路站 
6589,罗溪村委站	2747,丰乐路站 
8781,东导村委站	2747,丰乐路站 
8752,锦兴染厂站	2747,丰乐路站 
8640,潭洲医院站	2747,丰乐路站 
8649,新围村总站	2747,丰乐路站 
8645,岭东村站	2747,丰乐路站 
8641,上村站	2747,丰乐路站 
8632,二湾路口站	2747,丰乐路站 
8623,新联一村站	2747,丰乐路站 
8618,放马村站	2747,丰乐路站 
8608,南沙村站	2747,丰乐路站 
8605,南顺一村站	2747,丰乐路站 
8601,中埠村站	2747,丰乐路站 
8590,大岭村龙漖路口站	2747,丰乐路站 
8563,柏兴中路站	2747,丰乐路站 
8549,太成路站	2747,丰乐路站 
10805,运动员一三区站	2747,丰乐路站 
10667,五眼桥西约站	2747,丰乐路站 
7732,官桥牌坊站	2747,丰乐路站 
7726,赤岗新村站	2747,丰乐路站 
7314,坪山站	2747,丰乐路站 
10414,正迳站	2747,丰乐路站 
10403,宝田加油站	2747,丰乐路站 
9518,南沙牌坊站	2747,丰乐路站 
10340,阳光路站	2747,丰乐路站 
10337,团结路口站	2747,丰乐路站 
10267,园坛岭路站	2747,丰乐路站 
10056,星岛环南路中站	2747,丰乐路站 
9661,新丰路中(禾丰新村)站	2747,丰乐路站 
8793,海傍小学站	2747,丰乐路站 
8764,石牌村站	2747,丰乐路站 
8751,励业染厂站	2747,丰乐路站 
11223,桥福园(东环路)站	2747,丰乐路站 
11222,交警大队站	2747,丰乐路站 
11219,茶东小学站	2747,丰乐路站 
11217,丰达电机厂站	2747,丰乐路站 
5824,九佛二中站	2747,丰乐路站 
8801,贵冲站	2747,丰乐路站 
8794,海傍幼儿园站	2747,丰乐路站 
8776,培贤路站	2747,丰乐路站 
8775,东涌吉祥路站	2747,丰乐路站 
8765,沙公堡村	2747,丰乐路站 
8758,东涌镇政府站	2747,丰乐路站 
8754,官坦村站	2747,丰乐路站 
8550,横沥北街口站	2747,丰乐路站 
8406,果园村站	2747,丰乐路站 
10419,花山第二工业区站	2747,丰乐路站 
7596,白鹅潭酒吧街站	2747,丰乐路站 
7557,潭村文化广场站	2747,丰乐路站 
10059,星汉大道北站	2747,丰乐路站 
6773,纲领南路站	2747,丰乐路站 
6619,杨山村委站	2747,丰乐路站 
6500,海傍村站	2747,丰乐路站 
5818,迳头三社站	2747,丰乐路站 
5816,迳头六社站	2747,丰乐路站 
5813,迳头二小分校站	2747,丰乐路站 
5811,迳头二社站	2747,丰乐路站 
8402,边谭社站	2747,丰乐路站 
8194,凤尾路站	2747,丰乐路站 
8157,雁沙村站	2747,丰乐路站 
11355,易发步行街站	2747,丰乐路站 
11353,新兴渔村站	2747,丰乐路站 
11174,地铁海傍站总站	2747,丰乐路站 
7681,傍新路口站	2747,丰乐路站 
11056,鱼窝头大道站	2747,丰乐路站 
11045,中教村站	2747,丰乐路站 
7312,小布站	2747,丰乐路站 
6759,广陈路站	2747,丰乐路站 
11016,灵山医院站	2747,丰乐路站 
6636,小塘北路站	2747,丰乐路站 
6629,蓼江村北站	2747,丰乐路站 
6593,罗溪村委站	2747,丰乐路站 
8497,向西大道口站	2747,丰乐路站 
8419,亭角北站	2747,丰乐路站 
11007,禺山高级中学站	2747,丰乐路站 
10905,解放路站	2747,丰乐路站 
10864,番安教考场站	2747,丰乐路站 
8109,平稳工业区站	2747,丰乐路站 
10612,九龙湖站	2747,丰乐路站 
7317,两龙市场站	2747,丰乐路站 
7307,广塘站	2747,丰乐路站 
7253,白沙小学站	2747,丰乐路站 
7222,人和华盛南路站	2747,丰乐路站 
6728,白沙商贸街站	2747,丰乐路站 
6686,南村公园站	2747,丰乐路站 
8711,亭角大桥东站	2747,丰乐路站 
8177,潭洲市场站	2747,丰乐路站 
8160,榄九路口站	2747,丰乐路站 
8129,东涌东丫村站	2747,丰乐路站 
8125,石基村(市南路)站	2747,丰乐路站 
8120,上坭村站	2747,丰乐路站 
7556,南新大街口站	2747,丰乐路站 
7417,向南庄站	2747,丰乐路站 
6772,竹二村站	2747,丰乐路站 
6620,鹤岗村站	2747,丰乐路站 
6596,井岗村委站	2747,丰乐路站 
9659,新丰路(布岭村)站	2747,丰乐路站 
5777,锦城花园(东风东)总站②	2747,丰乐路站 
5766,金洲北路站	2747,丰乐路站 
3890,七十三中学站	2747,丰乐路站 
10879,公安基地站	2747,丰乐路站 
10869,福德路口站	2747,丰乐路站 
10848,大平市场站	2747,丰乐路站 
10622,新扬村站	2747,丰乐路站 
10620,三华村口站	2747,丰乐路站 
10528,石角一队站	2747,丰乐路站 
10380,经济贸易职业学校站	2747,丰乐路站 
9453,岗顶站2	2747,丰乐路站 
10369,南菱汽车城站	2747,丰乐路站 
9163,凤西二路站	2747,丰乐路站 
10335,横坑迳站	2747,丰乐路站 
9098,铁路边站	2747,丰乐路站 
10057,星岛环南路（星汗一路路口）站	2747,丰乐路站 
6663,夏良路中站	2747,丰乐路站 
6662,夏良中心公园站	2747,丰乐路站 
8876,三沙村口站	2747,丰乐路站 
11307,茶东村(富怡路)站	2747,丰乐路站 
8803,石楼镇政府站	2747,丰乐路站 
8156,坳尾村站	2747,丰乐路站 
8155,下坭村站	2747,丰乐路站 
11303,汇景大道站	2747,丰乐路站 
11302,龙湾路口站	2747,丰乐路站 
8123,墩涌站	2747,丰乐路站 
8094,潭洲车站总站	2747,丰乐路站 
7416,李溪加油站	2747,丰乐路站 
7397,中兴市场站	2747,丰乐路站 
10178,增南路芳村车管所站	2747,丰乐路站 
10119,红旗路南站	2747,丰乐路站 
9245,南浦车站	2747,丰乐路站 
9162,地铁龙溪站	2747,丰乐路站 
11322,凌边一队站	2747,丰乐路站 
8869,天益桥站	2747,丰乐路站 
8761,昌利工业城站	2747,丰乐路站 
8750,东导村委站	2747,丰乐路站 
8636,大岗派出所站	2747,丰乐路站 
8631,雍富酒店站	2747,丰乐路站 
8622,新联二村总站	2747,丰乐路站 
8607,中埠村站	2747,丰乐路站 
8603,南顺一村站	2747,丰乐路站 
8599,大岗园林宾馆路口站	2747,丰乐路站 
8596,浮莲岗站	2747,丰乐路站 
8593,莲花山度假村站	2747,丰乐路站 
8581,胜洲村中心站	2747,丰乐路站 
8578,茭塘东站	2747,丰乐路站 
11318,新水坑牌坊站	2747,丰乐路站 
8420,亭角南站	2747,丰乐路站 
8158,沙角村站	2747,丰乐路站 
8132,励业路口站	2747,丰乐路站 
11314,老干部活动中心站	2747,丰乐路站 
8095,潭洲市场站	2747,丰乐路站 
11313,长沙路站	2747,丰乐路站 
11312,前锋路站	2747,丰乐路站 
11134,杨梅岗村口站	2747,丰乐路站 
11113,新桥东站	2747,丰乐路站 
11110,七十七站	2747,丰乐路站 
11097,东导桥站	2747,丰乐路站 
7365,东镜站	2747,丰乐路站 
7251,海北大道站	2747,丰乐路站 
7247,彩滨北路站	2747,丰乐路站 
6950,溢盈广场站	2747,丰乐路站 
9451,上社站1	2747,丰乐路站 
9446,上社站1	2747,丰乐路站 
11074,十二队站	2747,丰乐路站 
11060,万洲村(解放队)站	2747,丰乐路站 
8627,马前村站	2747,丰乐路站 
8617,马前村站	2747,丰乐路站 
8615,北流村站	2747,丰乐路站 
7714,大龙桥站	2747,丰乐路站 
10692,黄鹤路口站	2747,丰乐路站 
7558,潭村牌坊站	2747,丰乐路站 
7551,潭村文化广场站	2747,丰乐路站 
10604,三东市场站	2747,丰乐路站 
7414,田寮庄站	2747,丰乐路站 
7363,中心社区站	2747,丰乐路站 
7315,花都一中站	2747,丰乐路站 
7310,南洋庄站	2747,丰乐路站 
7182,苏元庄东街口站	2747,丰乐路站 
7166,人和华成路东站	2747,丰乐路站 
9941,东平北路站	2747,丰乐路站 
7070,石井大道(工业园)	2747,丰乐路站 
6630,蓼江上梁站	2747,丰乐路站 
9806,大同牌坊站	2747,丰乐路站 
5832,九龙二小九楼分校站	2747,丰乐路站 
5830,九龙二小大坦分校站	2747,丰乐路站 
5829,九岭路站	2747,丰乐路站 
7393,三联路口站	2747,丰乐路站 
11295,草河村牌坊站	2747,丰乐路站 
11273,万安工业区站	2747,丰乐路站 
11272,良地埠站	2747,丰乐路站 
11271,民生桥北站	2747,丰乐路站 
11269,榄核长江数码花园站	2747,丰乐路站 
11268,榄核成校站	2747,丰乐路站 
11264,同康路站	2747,丰乐路站 
11261,甘岗村委总站	2747,丰乐路站 
11256,广州外国语学校站	2747,丰乐路站 
11054,丹乐食品站	2747,丰乐路站 
11053,马克村总站	2747,丰乐路站 
9248,西三村口站	2747,丰乐路站 
10804,媒体村站	2747,丰乐路站 
8553,太岗路中站	2747,丰乐路站 
8503,十字路站	2747,丰乐路站 
10110,地铁文冲站总站	2747,丰乐路站 
8400,麦村村委站	2747,丰乐路站 
11107,三坭涌站	2747,丰乐路站 
11064,十二队站	2747,丰乐路站 
7555,潭村综合市场站	2747,丰乐路站 
7360,邦一工业园站	2747,丰乐路站 
7228,寮采村口站	2747,丰乐路站 
7219,凤和村站	2747,丰乐路站 
7156,鸦湖村委站	2747,丰乐路站 
7060,蚌湖桥北站	2747,丰乐路站 
6729,白沙村口站	2747,丰乐路站 
6714,石南路口站	2747,丰乐路站 
6685,南村中路站	2747,丰乐路站 
6659,南村中路站	2747,丰乐路站 
6590,罗溪路站	2747,丰乐路站 
6586,井岗村委站	2747,丰乐路站 
6583,井岗村口站	2747,丰乐路站 
9584,石湖村东站	2747,丰乐路站 
7719,海涌路口站	2747,丰乐路站 
7717,石基中学站	2747,丰乐路站 
5998,柯木塱大坪街站	2747,丰乐路站 
8164,平稳村站	2747,丰乐路站 
8107,灵山村站	2747,丰乐路站 
11115,新桥村站	2747,丰乐路站 
11099,安顺涌站	2747,丰乐路站 
11070,沙尾站	2747,丰乐路站 
10984,西园站	2747,丰乐路站 
10976,西丽工业区站	2747,丰乐路站 
10971,西村北山站	2747,丰乐路站 
10607,花山华侨中学站	2747,丰乐路站 
7806,大学城综合商业北区总站	2747,丰乐路站 
7394,莘田小学站	2747,丰乐路站 
10459,瑞玲站	2747,丰乐路站 
10417,石灰场站	2747,丰乐路站 
10378,高新技术学校路口站	2747,丰乐路站 
6592,罗溪路站	2747,丰乐路站 
10161,江新路站	2747,丰乐路站 
7718,金井坊站	2747,丰乐路站 
7712,长沙路口站	2747,丰乐路站 
7455,东平东凤西路站	2747,丰乐路站 
7418,石角卫生所	2747,丰乐路站 
7359,财富工业园站	2747,丰乐路站 
7358,朗悦君庭站	2747,丰乐路站 
7357,永利路口站	2747,丰乐路站 
7355,国光厂宿舍站	2747,丰乐路站 
7316,花都音像厂站	2747,丰乐路站 
7311,龙口站	2747,丰乐路站 
7245,横沙村站	2747,丰乐路站 
7226,米岗村总站	2747,丰乐路站 
7186,清湖马田街站	2747,丰乐路站 
7185,清湖牌坊站	2747,丰乐路站 
7163,鸦湖村站	2747,丰乐路站 
6758,障岗村站	2747,丰乐路站 
10055,星岛环南路北站	2747,丰乐路站 
6502,亚运城站	2747,丰乐路站 
10049,生物岛叠翠园总站	2747,丰乐路站 
5977,康龙大街站	2747,丰乐路站 
5974,康乐五社站	2747,丰乐路站 
5972,康乐三社站	2747,丰乐路站 
5967,康湖大街站	2747,丰乐路站 
7112,上庄站	2747,丰乐路站 
7721,永善村站	2747,丰乐路站 
7552,南新大街口站	2747,丰乐路站 
7539,槎头万龙二街站	2747,丰乐路站 
7415,李溪村委站	2747,丰乐路站 
7413,新庄站	2747,丰乐路站 
7395,莘田村委站	2747,丰乐路站 
7361,石塘卫生站	2747,丰乐路站 
7353,云峰花园站	2747,丰乐路站 
7309,团结村站	2747,丰乐路站 
7252,白沙村委站	2747,丰乐路站 
7096,仲恺农业工程学院站	2747,丰乐路站 
7069,石井大道中	2747,丰乐路站 
2059,茶叶市场站	2747,丰乐路站 
2045,策边村站	2747,丰乐路站 
2015,布岭路口站	2747,丰乐路站 
2013,布岭村站	2747,丰乐路站 
1997,滨海半岛站	2747,丰乐路站 
10274,东石牌坊站	2747,丰乐路站 
10069,石中路口站 	2747,丰乐路站 
6661,夏良村委站	2747,丰乐路站 
6622,九潭村站	2747,丰乐路站 
6618,杨山村站	2747,丰乐路站 
6611,叶边市场站	2747,丰乐路站 
10068,石中路口站	2747,丰乐路站 
6597,井岗大道北街口站	2747,丰乐路站 
6588,罗溪中路站	2747,丰乐路站 
9595,人和华盛南路口站	2747,丰乐路站 
5956,开泰大道(科学城商务中心)站	2747,丰乐路站 
5955,开泰大道(科学城商务中心)站	2747,丰乐路站 
6410,岭头站	2747,丰乐路站 
8504,十字路口站	2747,丰乐路站 
8398,陈塘社站	2747,丰乐路站 
11155,天安科技园总站	2747,丰乐路站 
10935,沙头村站	2747,丰乐路站 
10930,三桥丹山水闸站	2747,丰乐路站 
10903,捷进中路站	2747,丰乐路站 
10897,机关幼儿园站	2747,丰乐路站 
10886,荷景花园站	2747,丰乐路站 
12135,北滘交通中心	2747,丰乐路站 
11170,广医四院南门站	2747,丰乐路站 
11112,东导小学站	2747,丰乐路站 
11109,安顺涌站	2747,丰乐路站 
11106,石基小学站	2747,丰乐路站 
11103,石基村市场站	2747,丰乐路站 
11096,东导小学站	2747,丰乐路站 
11089,鱼窝头社区中心站	2747,丰乐路站 
11088,东深桥站	2747,丰乐路站 
11071,十三队站	2747,丰乐路站 
11067,十三队站	2747,丰乐路站 
11063,红星村站	2747,丰乐路站 
11050,高新沙路口站	2747,丰乐路站 
11012,仲元中学站	2747,丰乐路站 
11003,涌边村站	2747,丰乐路站 
11001,雅荷居站	2747,丰乐路站 
10941,沙头中学站	2747,丰乐路站 
10915,龙岐村委站	2747,丰乐路站 
11147,知识城政务中心站	2747,丰乐路站 
11143,凤凰三路站	2747,丰乐路站 
11105,石基村市场站	2747,丰乐路站 
11073,七队站	2747,丰乐路站 
11065,七队站	2747,丰乐路站 
11061,万洲村委站	2747,丰乐路站 
11046,庙青村站	2747,丰乐路站 
11019,庙贝村站	2747,丰乐路站 
10917,龙岐村站	2747,丰乐路站 
7715,石基镇政府站	2747,丰乐路站 
7713,汉基工业区站	2747,丰乐路站 
10305,风神工商银行站	2747,丰乐路站 
7803,中二横路东站	2747,丰乐路站 
7725,潮田工业区站	2747,丰乐路站 
10287,蒲鱼庄	2747,丰乐路站 
7673,石基村站	2747,丰乐路站 
10209,雁洲路口站	2747,丰乐路站 
6002,柯木塱西路站	2747,丰乐路站 
6001,柯木塱市场站	2747,丰乐路站 
11361,钟村文化广场站	2747,丰乐路站 
8167,灵山路口北站	2747,丰乐路站 
