7722,石基地铁站	2198,大布路口站 
9661,新丰路中(禾丰新村)站	2211,大东门(中山三路)站2 
8793,海傍小学站	2211,大东门(中山三路)站2 
8764,石牌村站	2211,大东门(中山三路)站2 
8751,励业染厂站	2211,大东门(中山三路)站2 
8407,龙江村总站	2211,大东门(中山三路)站2 
11219,茶东小学站	2211,大东门(中山三路)站2 
11217,丰达电机厂站	2211,大东门(中山三路)站2 
5825,九佛医院站	2211,大东门(中山三路)站2 
5824,九佛二中站	2211,大东门(中山三路)站2 
5823,九佛二中站	2211,大东门(中山三路)站2 
8801,贵冲站	2211,大东门(中山三路)站2 
8794,海傍幼儿园站	2211,大东门(中山三路)站2 
8776,培贤路站	2211,大东门(中山三路)站2 
8775,东涌吉祥路站	2211,大东门(中山三路)站2 
8765,沙公堡村	2211,大东门(中山三路)站2 
8758,东涌镇政府站	2211,大东门(中山三路)站2 
8754,官坦村站	2211,大东门(中山三路)站2 
8406,果园村站	2211,大东门(中山三路)站2 
8401,边谭社站	2211,大东门(中山三路)站2 
7897,华峰路(红旗村)站	2211,大东门(中山三路)站2 
10059,星汉大道北站	2211,大东门(中山三路)站2 
6773,纲领南路站	2211,大东门(中山三路)站2 
6500,海傍村站	2211,大东门(中山三路)站2 
5818,迳头三社站	2211,大东门(中山三路)站2 
5817,迳头三社站	2211,大东门(中山三路)站2 
5816,迳头六社站	2211,大东门(中山三路)站2 
5815,迳头六社站	2211,大东门(中山三路)站2 
5814,迳头九社总站	2211,大东门(中山三路)站2 
5813,迳头二小分校站	2211,大东门(中山三路)站2 
5812,迳头二小分校站	2211,大东门(中山三路)站2 
5811,迳头二社站	2211,大东门(中山三路)站2 
5810,迳头二社站	2211,大东门(中山三路)站2 
8402,边谭社站	2211,大东门(中山三路)站2 
8310,沧联北区站	2211,大东门(中山三路)站2 
8269,罗坎村站	2211,大东门(中山三路)站2 
8242,伴河路南站	2211,大东门(中山三路)站2 
8194,凤尾路站	2211,大东门(中山三路)站2 
11355,易发步行街站	2211,大东门(中山三路)站2 
7902,甘竹村站	2211,大东门(中山三路)站2 
7780,双井村口站	2211,大东门(中山三路)站2 
11353,新兴渔村站	2211,大东门(中山三路)站2 
11174,地铁海傍站总站	2211,大东门(中山三路)站2 
7681,傍新路口站	2211,大东门(中山三路)站2 
11056,鱼窝头大道站	2211,大东门(中山三路)站2 
11045,中教村站	2211,大东门(中山三路)站2 
6759,广陈路站	2211,大东门(中山三路)站2 
5841,九太路口站	2211,大东门(中山三路)站2 
5840,九太路口站	2211,大东门(中山三路)站2 
10905,解放路站	2211,大东门(中山三路)站2 
10864,番安教考场站	2211,大东门(中山三路)站2 
10612,九龙湖站	2211,大东门(中山三路)站2 
6728,白沙商贸街站	2211,大东门(中山三路)站2 
6686,南村公园站	2211,大东门(中山三路)站2 
8711,亭角大桥东站	2211,大东门(中山三路)站2 
8177,潭洲市场站	2211,大东门(中山三路)站2 
8129,东涌东丫村站	2211,大东门(中山三路)站2 
8125,石基村(市南路)站	2211,大东门(中山三路)站2 
7792,天生路站	2211,大东门(中山三路)站2 
6772,竹二村站	2211,大东门(中山三路)站2 
9659,新丰路(布岭村)站	2211,大东门(中山三路)站2 
5777,锦城花园(东风东)总站②	2211,大东门(中山三路)站2 
5766,金洲北路站	2211,大东门(中山三路)站2 
3890,七十三中学站	2211,大东门(中山三路)站2 
10879,公安基地站	2211,大东门(中山三路)站2 
10622,新扬村站	2211,大东门(中山三路)站2 
10380,经济贸易职业学校站	2211,大东门(中山三路)站2 
9453,岗顶站2	2211,大东门(中山三路)站2 
9098,铁路边站	2211,大东门(中山三路)站2 
10057,星岛环南路（星汗一路路口）站	2211,大东门(中山三路)站2 
3884,埔心村口站	2211,大东门(中山三路)站2 
3881,埔南路中站	2211,大东门(中山三路)站2 
3878,埔南路站	2211,大东门(中山三路)站2 
3877,埔南路延长段中站	2211,大东门(中山三路)站2 
3874,埔南路东站	2211,大东门(中山三路)站2 
3873,埔南路(翡翠绿洲)总站	2211,大东门(中山三路)站2 
9235,石南路站	2211,大东门(中山三路)站2 
8876,三沙村口站	2211,大东门(中山三路)站2 
11307,茶东村(富怡路)站	2211,大东门(中山三路)站2 
8803,石楼镇政府站	2211,大东门(中山三路)站2 
11302,龙湾路口站	2211,大东门(中山三路)站2 
8123,墩涌站	2211,大东门(中山三路)站2 
8094,潭洲车站总站	2211,大东门(中山三路)站2 
7397,中兴市场站	2211,大东门(中山三路)站2 
10119,红旗路南站	2211,大东门(中山三路)站2 
9245,南浦车站	2211,大东门(中山三路)站2 
11322,凌边一队站	2211,大东门(中山三路)站2 
8869,天益桥站	2211,大东门(中山三路)站2 
8761,昌利工业城站	2211,大东门(中山三路)站2 
8750,东导村委站	2211,大东门(中山三路)站2 
8636,大岗派出所站	2211,大东门(中山三路)站2 
8603,南顺一村站	2211,大东门(中山三路)站2 
8599,大岗园林宾馆路口站	2211,大东门(中山三路)站2 
8596,浮莲岗站	2211,大东门(中山三路)站2 
8593,莲花山度假村站	2211,大东门(中山三路)站2 
8581,胜洲村中心站	2211,大东门(中山三路)站2 
8578,茭塘东站	2211,大东门(中山三路)站2 
11318,新水坑牌坊站	2211,大东门(中山三路)站2 
11316,蔡三村站	2211,大东门(中山三路)站2 
8132,励业路口站	2211,大东门(中山三路)站2 
11313,长沙路站	2211,大东门(中山三路)站2 
11312,前锋路站	2211,大东门(中山三路)站2 
11137,二横路口站1	2211,大东门(中山三路)站2 
7896,华峰寺总站	2211,大东门(中山三路)站2 
11113,新桥东站	2211,大东门(中山三路)站2 
11110,七十七站	2211,大东门(中山三路)站2 
11097,东导桥站	2211,大东门(中山三路)站2 
7247,彩滨北路站	2211,大东门(中山三路)站2 
9451,上社站1	2211,大东门(中山三路)站2 
9446,上社站1	2211,大东门(中山三路)站2 
11074,十二队站	2211,大东门(中山三路)站2 
11060,万洲村(解放队)站	2211,大东门(中山三路)站2 
8627,马前村站	2211,大东门(中山三路)站2 
8615,北流村站	2211,大东门(中山三路)站2 
8538,八斗村站	2211,大东门(中山三路)站2 
8199,新南村站	2211,大东门(中山三路)站2 
8192,凤尾路站	2211,大东门(中山三路)站2 
7714,大龙桥站	2211,大东门(中山三路)站2 
10692,黄鹤路口站	2211,大东门(中山三路)站2 
7551,潭村文化广场站	2211,大东门(中山三路)站2 
5832,九龙二小九楼分校站	2211,大东门(中山三路)站2 
5831,九龙二小大坦分校站	2211,大东门(中山三路)站2 
5830,九龙二小大坦分校站	2211,大东门(中山三路)站2 
5829,九岭路站	2211,大东门(中山三路)站2 
7393,三联路口站	2211,大东门(中山三路)站2 
11139,永盛路口	2211,大东门(中山三路)站2 
11295,草河村牌坊站	2211,大东门(中山三路)站2 
11272,良地埠站	2211,大东门(中山三路)站2 
11269,榄核长江数码花园站	2211,大东门(中山三路)站2 
11268,榄核成校站	2211,大东门(中山三路)站2 
11264,同康路站	2211,大东门(中山三路)站2 
11261,甘岗村委总站	2211,大东门(中山三路)站2 
11054,丹乐食品站	2211,大东门(中山三路)站2 
11053,马克村总站	2211,大东门(中山三路)站2 
9248,西三村口站	2211,大东门(中山三路)站2 
9188,广惠高速路口站	2211,大东门(中山三路)站2 
10804,媒体村站	2211,大东门(中山三路)站2 
8307,诚联公园站	2211,大东门(中山三路)站2 
10110,地铁文冲站总站	2211,大东门(中山三路)站2 
8400,麦村村委站	2211,大东门(中山三路)站2 
11107,三坭涌站	2211,大东门(中山三路)站2 
11064,十二队站	2211,大东门(中山三路)站2 
7228,寮采村口站	2211,大东门(中山三路)站2 
7219,凤和村站	2211,大东门(中山三路)站2 
9834,太和岗路口站	2211,大东门(中山三路)站2 
9817,木摾水库站	2211,大东门(中山三路)站2 
6729,白沙村口站	2211,大东门(中山三路)站2 
6685,南村中路站	2211,大东门(中山三路)站2 
9586,茅岗村口站	2211,大东门(中山三路)站2 
9584,石湖村东站	2211,大东门(中山三路)站2 
7719,海涌路口站	2211,大东门(中山三路)站2 
7717,石基中学站	2211,大东门(中山三路)站2 
5998,柯木塱大坪街站	2211,大东门(中山三路)站2 
11115,新桥村站	2211,大东门(中山三路)站2 
11099,安顺涌站	2211,大东门(中山三路)站2 
11070,沙尾站	2211,大东门(中山三路)站2 
10984,西园站	2211,大东门(中山三路)站2 
10976,西丽工业区站	2211,大东门(中山三路)站2 
7868,赵溪路口站	2211,大东门(中山三路)站2 
10971,西村北山站	2211,大东门(中山三路)站2 
7394,莘田小学站	2211,大东门(中山三路)站2 
10378,高新技术学校路口站	2211,大东门(中山三路)站2 
10161,江新路站	2211,大东门(中山三路)站2 
7718,金井坊站	2211,大东门(中山三路)站2 
7712,长沙路口站	2211,大东门(中山三路)站2 
7572,地铁文冲站	2211,大东门(中山三路)站2 
7455,东平东凤西路站	2211,大东门(中山三路)站2 
7226,米岗村总站	2211,大东门(中山三路)站2 
10638,东兴市场站	2211,大东门(中山三路)站2 
10636,山龙村委站	2211,大东门(中山三路)站2 
6758,障岗村站	2211,大东门(中山三路)站2 
10055,星岛环南路北站	2211,大东门(中山三路)站2 
6502,亚运城站	2211,大东门(中山三路)站2 
10049,生物岛叠翠园总站	2211,大东门(中山三路)站2 
5986,康南路站	2211,大东门(中山三路)站2 
5967,康湖大街站	2211,大东门(中山三路)站2 
5965,康大职业技术学院站	2211,大东门(中山三路)站2 
7112,上庄站	2211,大东门(中山三路)站2 
7721,永善村站	2211,大东门(中山三路)站2 
7552,南新大街口站	2211,大东门(中山三路)站2 
7539,槎头万龙二街站	2211,大东门(中山三路)站2 
7395,莘田村委站	2211,大东门(中山三路)站2 
2086,潮汕学院站	2211,大东门(中山三路)站2 
2045,策边村站	2211,大东门(中山三路)站2 
2039,沧头中路站	2211,大东门(中山三路)站2 
2037,沧联总站	2211,大东门(中山三路)站2 
2033,沧联市场站	2211,大东门(中山三路)站2 
2032,沧联市场大街站	2211,大东门(中山三路)站2 
2031,沧联市场大街站	2211,大东门(中山三路)站2 
2029,沧联社区站	2211,大东门(中山三路)站2 
2015,布岭路口站	2211,大东门(中山三路)站2 
2014,布岭路口站	2211,大东门(中山三路)站2 
2013,布岭村站	2211,大东门(中山三路)站2 
1999,滨河路站	2211,大东门(中山三路)站2 
10069,石中路口站 	2211,大东门(中山三路)站2 
10068,石中路口站	2211,大东门(中山三路)站2 
9660,新丰路中(禾丰新村)站	2211,大东门(中山三路)站2 
9658,新丰路(布岭村)站	2211,大东门(中山三路)站2 
5956,开泰大道(科学城商务中心)站	2211,大东门(中山三路)站2 
5955,开泰大道(科学城商务中心)站	2211,大东门(中山三路)站2 
5948,开泰大道(骏达路口)站	2211,大东门(中山三路)站2 
5929,开发大道口站	2211,大东门(中山三路)站2 
6411,新新大道中站	2211,大东门(中山三路)站2 
6410,岭头站	2211,大东门(中山三路)站2 
8536,天麓湖郊野公园站	2211,大东门(中山三路)站2 
8535,田心村(天麓北路)站	2211,大东门(中山三路)站2 
8399,麦村村委站	2211,大东门(中山三路)站2 
8398,陈塘社站	2211,大东门(中山三路)站2 
8397,陈塘社站	2211,大东门(中山三路)站2 
11155,天安科技园总站	2211,大东门(中山三路)站2 
10931,三桥南站	2211,大东门(中山三路)站2 
10930,三桥丹山水闸站	2211,大东门(中山三路)站2 
12135,北滘交通中心	2211,大东门(中山三路)站2 
11170,广医四院南门站	2211,大东门(中山三路)站2 
11112,东导小学站	2211,大东门(中山三路)站2 
11109,安顺涌站	2211,大东门(中山三路)站2 
11106,石基小学站	2211,大东门(中山三路)站2 
11103,石基村市场站	2211,大东门(中山三路)站2 
11096,东导小学站	2211,大东门(中山三路)站2 
11089,鱼窝头社区中心站	2211,大东门(中山三路)站2 
11088,东深桥站	2211,大东门(中山三路)站2 
11071,十三队站	2211,大东门(中山三路)站2 
11067,十三队站	2211,大东门(中山三路)站2 
11063,红星村站	2211,大东门(中山三路)站2 
11050,高新沙路口站	2211,大东门(中山三路)站2 
11003,涌边村站	2211,大东门(中山三路)站2 
10908,康裕北苑站	2211,大东门(中山三路)站2 
11147,知识城政务中心站	2211,大东门(中山三路)站2 
11144,凤凰三横路站	2211,大东门(中山三路)站2 
11143,凤凰三路站	2211,大东门(中山三路)站2 
11105,石基村市场站	2211,大东门(中山三路)站2 
11073,七队站	2211,大东门(中山三路)站2 
11065,七队站	2211,大东门(中山三路)站2 
11061,万洲村委站	2211,大东门(中山三路)站2 
11046,庙青村站	2211,大东门(中山三路)站2 
7715,石基镇政府站	2211,大东门(中山三路)站2 
7713,汉基工业区站	2211,大东门(中山三路)站2 
7725,潮田工业区站	2211,大东门(中山三路)站2 
7673,石基村站	2211,大东门(中山三路)站2 
6409,岭头站	2211,大东门(中山三路)站2 
6002,柯木塱西路站	2211,大东门(中山三路)站2 
6001,柯木塱市场站	2211,大东门(中山三路)站2 
8320,重岗村委站	2211,大东门(中山三路)站2 
8318,驳塘街站	2211,大东门(中山三路)站2 
8266,光谱东路站	2211,大东门(中山三路)站2 
11169,亚运城国际商业街站	2211,大东门(中山三路)站2 
11145,凤凰三横路站	2211,大东门(中山三路)站2 
11138,永盛路口	2211,大东门(中山三路)站2 
11168,亚运城体验中心站	2211,大东门(中山三路)站2 
7724,陈戴巷站	2211,大东门(中山三路)站2 
7540,彭加木公园站	2211,大东门(中山三路)站2 
7392,长沙步村委站	2211,大东门(中山三路)站2 
10116,香雪八路南站	2211,大东门(中山三路)站2 
2783,凤凰中学站	2211,大东门(中山三路)站2 
2545,东鹏大道中站	2211,大东门(中山三路)站2 
2544,东鹏大道中站	2211,大东门(中山三路)站2 
2533,东塱市场站	2211,大东门(中山三路)站2 
2507,东江大道中站	2211,大东门(中山三路)站2 
2504,东基站	2211,大东门(中山三路)站2 
2503,东基村站	2211,大东门(中山三路)站2 
2499,东晖路口站	2211,大东门(中山三路)站2 
2419,地铁三元里(C2出口)站	2211,大东门(中山三路)站2 
2414,地铁江夏地铁站	2211,大东门(中山三路)站2 
2413,地铁江夏地铁站	2211,大东门(中山三路)站2 
2407,地铁东圃站总站	2211,大东门(中山三路)站2 
2399,邓家站	2211,大东门(中山三路)站2 
2142,赤岗大塘站	2211,大东门(中山三路)站2 
2115,陈洞村站	2211,大东门(中山三路)站2 
2101,车陂站	2211,大东门(中山三路)站2 
2100,车陂站	2211,大东门(中山三路)站2 
2501,东辉广场站	2211,大东门(中山三路)站2 
1980,笔岗村委站	2211,大东门(中山三路)站2 
1969,笔村口站	2211,大东门(中山三路)站2 
1966,北站社区站	2211,大东门(中山三路)站2 
1926,保沙路站	2211,大东门(中山三路)站2 
1913,宝石路站	2211,大东门(中山三路)站2 
1909,宝岗大道总站③	2211,大东门(中山三路)站2 
1899,宝丰路站	2211,大东门(中山三路)站2 
1891,湴湖(广州科技学院)站	2211,大东门(中山三路)站2 
1886,班岭村站	2211,大东门(中山三路)站2 
276,天府路口站	2211,大东门(中山三路)站2 
268,体育中心站B4	2211,大东门(中山三路)站2 
257,体育中心站2	2211,大东门(中山三路)站2 
251,体育中心站	2211,大东门(中山三路)站2 
245,体育西路站	2211,大东门(中山三路)站2 
216,珠江医院总站②	2211,大东门(中山三路)站2 
2183,春晖四街站	2211,大东门(中山三路)站2 
2182,春晖六街站	2211,大东门(中山三路)站2 
2181,春晖六街站	2211,大东门(中山三路)站2 
2175,创业路东站	2211,大东门(中山三路)站2 
2161,赤坎桥站	2211,大东门(中山三路)站2 
1015,学院站	2211,大东门(中山三路)站2 
1014,学院站	2211,大东门(中山三路)站2 
1002,兴太三路口站	2211,大东门(中山三路)站2 
3115,穗丰村站	2211,大东门(中山三路)站2 
3114,松园中西街站	2211,大东门(中山三路)站2 
3112,松园中西街南站	2211,大东门(中山三路)站2 
3108,松园街中站	2211,大东门(中山三路)站2 
3106,松园街北站	2211,大东门(中山三路)站2 
3090,顺龙厂站	2211,大东门(中山三路)站2 
3079,水西村站	2211,大东门(中山三路)站2 
3077,水西村委站	2211,大东门(中山三路)站2 
3072,水南大道中站	2211,大东门(中山三路)站2 
3070,水南大道西站	2211,大东门(中山三路)站2 
3049,广园新村总站②	2211,大东门(中山三路)站2 
3029,广药生活区站	2211,大东门(中山三路)站2 
3014,广卫路总站4	2211,大东门(中山三路)站2 
2861,岗顶站	2211,大东门(中山三路)站2 
2848,干部疗养院站	2211,大东门(中山三路)站2 
2845,甘竹路站	2211,大东门(中山三路)站2 
2843,甘竹村口站	2211,大东门(中山三路)站2 
2842,甘竹村口站	2211,大东门(中山三路)站2 
2839,富悦街站	2211,大东门(中山三路)站2 
2834,富南路南站	2211,大东门(中山三路)站2 
2832,富南路北站	2211,大东门(中山三路)站2 
2814,福山村委总站	2211,大东门(中山三路)站2 
2812,福南坊站	2211,大东门(中山三路)站2 
2809,福洞小学站	2211,大东门(中山三路)站2 
2808,福洞小学站	2211,大东门(中山三路)站2 
2807,福洞村站	2211,大东门(中山三路)站2 
2806,福洞村站	2211,大东门(中山三路)站2 
2805,福洞村尾站	2211,大东门(中山三路)站2 
2804,福洞村尾站	2211,大东门(中山三路)站2 
2803,福洞村路口站	2211,大东门(中山三路)站2 
2799,佛子庄总站	2211,大东门(中山三路)站2 
2796,佛公桥站	2211,大东门(中山三路)站2 
2789,凤尾村口站	2211,大东门(中山三路)站2 
979,星河湾北门站	2211,大东门(中山三路)站2 
970,信华路站	2211,大东门(中山三路)站2 
939,新业路口站	2211,大东门(中山三路)站2 
938,新业路口站	2211,大东门(中山三路)站2 
936,新屋站	2211,大东门(中山三路)站2 
935,新屋站	2211,大东门(中山三路)站2 
934,新围村站	2211,大东门(中山三路)站2 
930,新田居委会站	2211,大东门(中山三路)站2 
929,新田居委会站	2211,大东门(中山三路)站2 
928,新田村站	2211,大东门(中山三路)站2 
927,新田村站	2211,大东门(中山三路)站2 
926,新田村口站	2211,大东门(中山三路)站2 
925,新田村口站	2211,大东门(中山三路)站2 
166,朱屋站	2211,大东门(中山三路)站2 
155,钟落潭医院站	2211,大东门(中山三路)站2 
151,钟落潭市场站	2211,大东门(中山三路)站2 
1534,长棠路口站	2211,大东门(中山三路)站2 
1528,长平村站	2211,大东门(中山三路)站2 
1517,长江路口站	2211,大东门(中山三路)站2 
1509,长庚村总站	2211,大东门(中山三路)站2 
1508,长庚村口站	2211,大东门(中山三路)站2 
1507,长庚村口站	2211,大东门(中山三路)站2 
2393,登塘村口站	2211,大东门(中山三路)站2 
2392,灯布社站	2211,大东门(中山三路)站2 
2391,灯布社站	2211,大东门(中山三路)站2 
2381,丹水坑路中站	2211,大东门(中山三路)站2 
2379,丹水坑路南站	2211,大东门(中山三路)站2 
2378,丹水坑路口站	2211,大东门(中山三路)站2 
1700,海角红楼西门站	2211,大东门(中山三路)站2 
1640,广州火车站总站l	2211,大东门(中山三路)站2 
1633,广州火车站总站e	2211,大东门(中山三路)站2 
7890,甘竹村站	2211,大东门(中山三路)站2 
11380,子沙村委站	2211,大东门(中山三路)站2 
11379,新涌村委站	2211,大东门(中山三路)站2 
11378,榄核长江数码花园站	2211,大东门(中山三路)站2 
11376,大简村南沙大道站	2211,大东门(中山三路)站2 
11146,知识城政务中心站	2211,大东门(中山三路)站2 
11104,石基村委总站	2211,大东门(中山三路)站2 
11081,鱼窝头车站站	2211,大东门(中山三路)站2 
11055,马克路站	2211,大东门(中山三路)站2 
11048,庙贝村站	2211,大东门(中山三路)站2 
11009,樟边路口站	2211,大东门(中山三路)站2 
12134,陈村路口	2211,大东门(中山三路)站2 
11100,晒缯涌站	2211,大东门(中山三路)站2 
11094,朗晴工业区站	2211,大东门(中山三路)站2 
11087,鱼窝头中学站	2211,大东门(中山三路)站2 
11084,丹乐食品站	2211,大东门(中山三路)站2 
11083,马克路站	2211,大东门(中山三路)站2 
11078,万洲村(解放队)站	2211,大东门(中山三路)站2 
11049,东升农场站	2211,大东门(中山三路)站2 
10965,威乐工业区站	2211,大东门(中山三路)站2 
11672,多州站	2211,大东门(中山三路)站2 
11671,永字街站	2211,大东门(中山三路)站2 
12039,顺德碧桂园站	2211,大东门(中山三路)站2 
12038,东乡联发工业区站	2211,大东门(中山三路)站2 
12019,广汽生活区站	2211,大东门(中山三路)站2 
12016,海心村站	2211,大东门(中山三路)站2 
12014,明经村站	2211,大东门(中山三路)站2 
12013,爱莲村站	2211,大东门(中山三路)站2 
12012,山门村站	2211,大东门(中山三路)站2 
12011,下山门村站	2211,大东门(中山三路)站2 
12007,谭边村站	2211,大东门(中山三路)站2 
12005,竹山工业区站	2211,大东门(中山三路)站2 
12004,竹山村站	2211,大东门(中山三路)站2 
12002,桥山村站	2211,大东门(中山三路)站2 
12001,大龙路口站	2211,大东门(中山三路)站2 
11994,星海青少宫站	2211,大东门(中山三路)站2 
11990,三其大街站	2211,大东门(中山三路)站2 
11989,前锋路站	2211,大东门(中山三路)站2 
11988,前锋村委站	2211,大东门(中山三路)站2 
11987,前锋村委站	2211,大东门(中山三路)站2 
11986,低涌村委站	2211,大东门(中山三路)站2 
11983,石基文化广场站	2211,大东门(中山三路)站2 
11981,富怡路中站	2211,大东门(中山三路)站2 
12366,新塘供电所站	2211,大东门(中山三路)站2 
12407,螺旋大道西站	2211,大东门(中山三路)站2 
12404,星岛环北路(螺旋二路路口)站	2211,大东门(中山三路)站2 
12261,黄麻社区居委会	2211,大东门(中山三路)站2 
12405,螺旋四路(标一企业)站	2211,大东门(中山三路)站2 
12250,南村站	2211,大东门(中山三路)站2 
12369,荔新路口站	2211,大东门(中山三路)站2 
12365,铁路桥站	2211,大东门(中山三路)站2 
2928,光明村站	2211,大东门(中山三路)站2 
2888,高增村站	2211,大东门(中山三路)站2 
2876,港讯小区站	2211,大东门(中山三路)站2 
2875,港湾一村站	2211,大东门(中山三路)站2 
2874,港湾一村站	2211,大东门(中山三路)站2 
1603,广州火车东站总站②a	2211,大东门(中山三路)站2 
1807,白土站	2211,大东门(中山三路)站2 
1803,白山村站	2211,大东门(中山三路)站2 
1784,八十四中学站	2211,大东门(中山三路)站2 
1780,澳洲山庄站	2211,大东门(中山三路)站2 
1772,坳岗站	2211,大东门(中山三路)站2 
1771,安新路站	2211,大东门(中山三路)站2 
1770,安新路站	2211,大东门(中山三路)站2 
1769,安新路南站	2211,大东门(中山三路)站2 
1768,安新路南站	2211,大东门(中山三路)站2 
1456,云苑直街口站	2211,大东门(中山三路)站2 
1455,云苑一街站	2211,大东门(中山三路)站2 
6919,新业路北(斗塘路口)站	2211,大东门(中山三路)站2 
6903,田心西路站	2211,大东门(中山三路)站2 
10062,慕园村站	2211,大东门(中山三路)站2 
10018,黄岐镇政府总站	2211,大东门(中山三路)站2 
9811,班岭村口站	2211,大东门(中山三路)站2 
11102,石基小学站	2211,大东门(中山三路)站2 
11101,三坭涌站	2211,大东门(中山三路)站2 
11079,均冲站	2211,大东门(中山三路)站2 
11075,红星村站	2211,大东门(中山三路)站2 
11068,沙尾站	2211,大东门(中山三路)站2 
11059,均冲站	2211,大东门(中山三路)站2 
11051,灵山医院站	2211,大东门(中山三路)站2 
10967,为民中路站	2211,大东门(中山三路)站2 
11171,广铁一中站	2211,大东门(中山三路)站2 
11166,海傍水乡站	2211,大东门(中山三路)站2 
